###
# Charged Particle in Vertical Electric Field 
#-------- Runtime parameters ----#
# Solver used : explicit rk4
# Time step : 0.000100
#--------------------------------#
#    t      	     x      	     y      	     z      	     u      	     v      	     w      
###
6.225000e+00	-2.141638e-01	-2.905202e+00	7.120591e+00	5.516824e+00	1.651859e+00	5.758818e-01
6.230000e+00	-1.864931e-01	-2.897292e+00	7.123469e+00	5.550839e+00	1.511924e+00	5.753062e-01
6.235000e+00	-1.586613e-01	-2.890084e+00	7.126344e+00	5.581314e+00	1.371323e+00	5.747312e-01
6.240000e+00	-1.306859e-01	-2.883580e+00	7.129216e+00	5.608239e+00	1.230145e+00	5.741568e-01
6.245000e+00	-1.025848e-01	-2.877783e+00	7.132086e+00	5.631602e+00	1.088481e+00	5.735829e-01
6.250000e+00	-7.437583e-02	-2.872696e+00	7.134952e+00	5.651397e+00	9.464182e-01	5.730096e-01
6.255000e+00	-4.607680e-02	-2.868319e+00	7.137816e+00	5.667619e+00	8.040478e-01	5.724369e-01
6.260000e+00	-1.770560e-02	-2.864655e+00	7.140676e+00	5.680264e+00	6.614591e-01	5.718647e-01
6.265000e+00	1.071988e-02	-2.861705e+00	7.143534e+00	5.689331e+00	5.187416e-01	5.712931e-01
6.270000e+00	3.918176e-02	-2.859468e+00	7.146389e+00	5.694823e+00	3.759848e-01	5.707221e-01
6.275000e+00	6.766216e-02	-2.857945e+00	7.149242e+00	5.696743e+00	2.332782e-01	5.701517e-01
6.280000e+00	9.614324e-02	-2.857135e+00	7.152091e+00	5.695096e+00	9.071082e-02	5.695818e-01
6.285000e+00	1.246072e-01	-2.857037e+00	7.154937e+00	5.689891e+00	-5.162844e-02	5.690125e-01
6.290000e+00	1.530362e-01	-2.857651e+00	7.157781e+00	5.681139e+00	-1.936510e-01	5.684438e-01
6.295000e+00	1.814127e-01	-2.858973e+00	7.160622e+00	5.668851e+00	-3.352687e-01	5.678756e-01
6.300000e+00	2.097189e-01	-2.861003e+00	7.163460e+00	5.653043e+00	-4.763938e-01	5.673081e-01
6.305000e+00	2.379373e-01	-2.863736e+00	7.166295e+00	5.633731e+00	-6.169391e-01	5.667410e-01
6.310000e+00	2.660504e-01	-2.867171e+00	7.169127e+00	5.610935e+00	-7.568177e-01	5.661746e-01
6.315000e+00	2.940408e-01	-2.871303e+00	7.171957e+00	5.584676e+00	-8.959436e-01	5.656087e-01
6.320000e+00	3.218914e-01	-2.876129e+00	7.174783e+00	5.554977e+00	-1.034231e+00	5.650434e-01
6.325000e+00	3.495849e-01	-2.881644e+00	7.177607e+00	5.521863e+00	-1.171596e+00	5.644786e-01
6.330000e+00	3.771044e-01	-2.887843e+00	7.180428e+00	5.485363e+00	-1.307953e+00	5.639144e-01
6.335000e+00	4.044330e-01	-2.894722e+00	7.183246e+00	5.445505e+00	-1.443220e+00	5.633508e-01
6.340000e+00	4.315539e-01	-2.902274e+00	7.186062e+00	5.402321e+00	-1.577315e+00	5.627877e-01
6.345000e+00	4.584507e-01	-2.910493e+00	7.188874e+00	5.355846e+00	-1.710155e+00	5.622252e-01
6.350000e+00	4.851069e-01	-2.919373e+00	7.191684e+00	5.306114e+00	-1.841660e+00	5.616632e-01
6.355000e+00	5.115065e-01	-2.928907e+00	7.194491e+00	5.253164e+00	-1.971751e+00	5.611019e-01
6.360000e+00	5.376333e-01	-2.939088e+00	7.197295e+00	5.197034e+00	-2.100349e+00	5.605410e-01
6.365000e+00	5.634716e-01	-2.949908e+00	7.200096e+00	5.137766e+00	-2.227376e+00	5.599808e-01
6.370000e+00	5.890058e-01	-2.961359e+00	7.202895e+00	5.075404e+00	-2.352757e+00	5.594211e-01
6.375000e+00	6.142205e-01	-2.973433e+00	7.205690e+00	5.009993e+00	-2.476416e+00	5.588619e-01
6.380000e+00	6.391007e-01	-2.986120e+00	7.208483e+00	4.941579e+00	-2.598279e+00	5.583034e-01
6.385000e+00	6.636314e-01	-2.999412e+00	7.211273e+00	4.870212e+00	-2.718275e+00	5.577453e-01
6.390000e+00	6.877980e-01	-3.013300e+00	7.214061e+00	4.795942e+00	-2.836330e+00	5.571879e-01
6.395000e+00	7.115861e-01	-3.027772e+00	7.216845e+00	4.718822e+00	-2.952376e+00	5.566310e-01
6.400000e+00	7.349815e-01	-3.042820e+00	7.219627e+00	4.638904e+00	-3.066344e+00	5.560746e-01
6.405000e+00	7.579705e-01	-3.058432e+00	7.222406e+00	4.556246e+00	-3.178166e+00	5.555188e-01
6.410000e+00	7.805395e-01	-3.074598e+00	7.225182e+00	4.470903e+00	-3.287778e+00	5.549636e-01
6.415000e+00	8.026752e-01	-3.091306e+00	7.227956e+00	4.382935e+00	-3.395115e+00	5.544089e-01
6.420000e+00	8.243646e-01	-3.108545e+00	7.230726e+00	4.292401e+00	-3.500114e+00	5.538547e-01
6.425000e+00	8.455950e-01	-3.126303e+00	7.233494e+00	4.199365e+00	-3.602715e+00	5.533012e-01
6.430000e+00	8.663542e-01	-3.144568e+00	7.236259e+00	4.103888e+00	-3.702857e+00	5.527481e-01
6.435000e+00	8.866300e-01	-3.163328e+00	7.239022e+00	4.006036e+00	-3.800484e+00	5.521957e-01
6.440000e+00	9.064107e-01	-3.182569e+00	7.241781e+00	3.905874e+00	-3.895540e+00	5.516438e-01
6.445000e+00	9.256850e-01	-3.202279e+00	7.244538e+00	3.803470e+00	-3.987969e+00	5.510924e-01
6.450000e+00	9.444418e-01	-3.222444e+00	7.247292e+00	3.698892e+00	-4.077720e+00	5.505416e-01
6.455000e+00	9.626704e-01	-3.243051e+00	7.250044e+00	3.592210e+00	-4.164742e+00	5.499913e-01
6.460000e+00	9.803605e-01	-3.264087e+00	7.252792e+00	3.483494e+00	-4.248985e+00	5.494416e-01
6.465000e+00	9.975021e-01	-3.285536e+00	7.255538e+00	3.372818e+00	-4.330403e+00	5.488924e-01
6.470000e+00	1.014085e+00	-3.307386e+00	7.258281e+00	3.260253e+00	-4.408950e+00	5.483438e-01
6.475000e+00	1.030102e+00	-3.329621e+00	7.261021e+00	3.145874e+00	-4.484584e+00	5.477957e-01
6.480000e+00	1.045541e+00	-3.352227e+00	7.263759e+00	3.029757e+00	-4.557261e+00	5.472482e-01
6.485000e+00	1.060396e+00	-3.375189e+00	7.266494e+00	2.911977e+00	-4.626944e+00	5.467012e-01
6.490000e+00	1.074658e+00	-3.398491e+00	7.269226e+00	2.792612e+00	-4.693594e+00	5.461548e-01
6.495000e+00	1.088320e+00	-3.422119e+00	7.271955e+00	2.671739e+00	-4.757176e+00	5.456089e-01
6.500000e+00	1.101373e+00	-3.446058e+00	7.274682e+00	2.549436e+00	-4.817656e+00	5.450636e-01
6.505000e+00	1.113812e+00	-3.470291e+00	7.277406e+00	2.425783e+00	-4.875002e+00	5.445188e-01
6.510000e+00	1.125629e+00	-3.494803e+00	7.280127e+00	2.300861e+00	-4.929185e+00	5.439745e-01
6.515000e+00	1.136819e+00	-3.519577e+00	7.282846e+00	2.174749e+00	-4.980178e+00	5.434308e-01
6.520000e+00	1.147375e+00	-3.544599e+00	7.285562e+00	2.047530e+00	-5.027954e+00	5.428877e-01
6.525000e+00	1.157292e+00	-3.569852e+00	7.288275e+00	1.919284e+00	-5.072491e+00	5.423451e-01
6.530000e+00	1.166566e+00	-3.595319e+00	7.290985e+00	1.790094e+00	-5.113767e+00	5.418030e-01
6.535000e+00	1.175192e+00	-3.620984e+00	7.293693e+00	1.660043e+00	-5.151762e+00	5.412615e-01
6.540000e+00	1.183165e+00	-3.646831e+00	7.296398e+00	1.529214e+00	-5.186460e+00	5.407205e-01
6.545000e+00	1.190483e+00	-3.672843e+00	7.299100e+00	1.397689e+00	-5.217845e+00	5.401800e-01
6.550000e+00	1.197141e+00	-3.699004e+00	7.301799e+00	1.265554e+00	-5.245905e+00	5.396401e-01
6.555000e+00	1.203137e+00	-3.725296e+00	7.304496e+00	1.132891e+00	-5.270628e+00	5.391007e-01
6.560000e+00	1.208469e+00	-3.751704e+00	7.307190e+00	9.997848e-01	-5.292006e+00	5.385619e-01
6.565000e+00	1.213135e+00	-3.778211e+00	7.309882e+00	8.663193e-01	-5.310031e+00	5.380236e-01
6.570000e+00	1.217132e+00	-3.804799e+00	7.312571e+00	7.325787e-01	-5.324700e+00	5.374859e-01
6.575000e+00	1.220460e+00	-3.831452e+00	7.315257e+00	5.986472e-01	-5.336010e+00	5.369486e-01
6.580000e+00	1.223118e+00	-3.858153e+00	7.317940e+00	4.646089e-01	-5.343961e+00	5.364120e-01
6.585000e+00	1.225106e+00	-3.884886e+00	7.320621e+00	3.305479e-01	-5.348554e+00	5.358758e-01
6.590000e+00	1.226424e+00	-3.911633e+00	7.323299e+00	1.965481e-01	-5.349793e+00	5.353402e-01
6.595000e+00	1.227072e+00	-3.938379e+00	7.325974e+00	6.269304e-02	-5.347684e+00	5.348051e-01
6.600000e+00	1.227051e+00	-3.965105e+00	7.328647e+00	-7.093376e-02	-5.342235e+00	5.342706e-01
6.605000e+00	1.226363e+00	-3.991795e+00	7.331317e+00	-2.042492e-01	-5.333456e+00	5.337366e-01
6.610000e+00	1.225009e+00	-4.018434e+00	7.333984e+00	-3.371706e-01	-5.321360e+00	5.332031e-01
6.615000e+00	1.222992e+00	-4.045003e+00	7.336649e+00	-4.696155e-01	-5.305960e+00	5.326702e-01
6.620000e+00	1.220314e+00	-4.071488e+00	7.339311e+00	-6.015021e-01	-5.287273e+00	5.321378e-01
6.625000e+00	1.216978e+00	-4.097871e+00	7.341970e+00	-7.327491e-01	-5.265317e+00	5.316059e-01
6.630000e+00	1.212988e+00	-4.124136e+00	7.344627e+00	-8.632757e-01	-5.240112e+00	5.310746e-01
6.635000e+00	1.208347e+00	-4.150266e+00	7.347281e+00	-9.930016e-01	-5.211681e+00	5.305438e-01
6.640000e+00	1.203059e+00	-4.176247e+00	7.349933e+00	-1.121847e+00	-5.180047e+00	5.300135e-01
6.645000e+00	1.197130e+00	-4.202062e+00	7.352581e+00	-1.249734e+00	-5.145237e+00	5.294837e-01
6.650000e+00	1.190564e+00	-4.227694e+00	7.355227e+00	-1.376584e+00	-5.107280e+00	5.289545e-01
6.655000e+00	1.183366e+00	-4.253129e+00	7.357871e+00	-1.502319e+00	-5.066204e+00	5.284258e-01
6.660000e+00	1.175542e+00	-4.278351e+00	7.360512e+00	-1.626864e+00	-5.022042e+00	5.278977e-01
6.665000e+00	1.167099e+00	-4.303345e+00	7.363150e+00	-1.750143e+00	-4.974828e+00	5.273700e-01
6.670000e+00	1.158043e+00	-4.328094e+00	7.365785e+00	-1.872081e+00	-4.924598e+00	5.268429e-01
6.675000e+00	1.148381e+00	-4.352586e+00	7.368418e+00	-1.992604e+00	-4.871388e+00	5.263164e-01
6.680000e+00	1.138120e+00	-4.376803e+00	7.371049e+00	-2.111641e+00	-4.815238e+00	5.257903e-01
6.685000e+00	1.127267e+00	-4.400733e+00	7.373676e+00	-2.229119e+00	-4.756189e+00	5.252648e-01
6.690000e+00	1.115831e+00	-4.424360e+00	7.376301e+00	-2.344969e+00	-4.694284e+00	5.247398e-01
6.695000e+00	1.103820e+00	-4.447671e+00	7.378924e+00	-2.459120e+00	-4.629567e+00	5.242153e-01
6.700000e+00	1.091243e+00	-4.470652e+00	7.381543e+00	-2.571506e+00	-4.562085e+00	5.236913e-01
6.705000e+00	1.078108e+00	-4.493288e+00	7.384160e+00	-2.682060e+00	-4.491884e+00	5.231679e-01
6.710000e+00	1.064426e+00	-4.515566e+00	7.386775e+00	-2.790715e+00	-4.419015e+00	5.226450e-01
6.715000e+00	1.050204e+00	-4.537473e+00	7.389387e+00	-2.897408e+00	-4.343528e+00	5.221226e-01
6.720000e+00	1.035455e+00	-4.558997e+00	7.391996e+00	-3.002076e+00	-4.265475e+00	5.216008e-01
6.725000e+00	1.020187e+00	-4.580124e+00	7.394603e+00	-3.104657e+00	-4.184911e+00	5.210794e-01
6.730000e+00	1.004412e+00	-4.600842e+00	7.397207e+00	-3.205092e+00	-4.101891e+00	5.205586e-01
6.735000e+00	9.881399e-01	-4.621139e+00	7.399809e+00	-3.303322e+00	-4.016472e+00	5.200383e-01
6.740000e+00	9.713824e-01	-4.641003e+00	7.402407e+00	-3.399290e+00	-3.928712e+00	5.195185e-01
6.745000e+00	9.541509e-01	-4.660422e+00	7.405004e+00	-3.492941e+00	-3.838670e+00	5.189993e-01
6.750000e+00	9.364570e-01	-4.679386e+00	7.407597e+00	-3.584220e+00	-3.746408e+00	5.184805e-01
6.755000e+00	9.183127e-01	-4.697883e+00	7.410189e+00	-3.673076e+00	-3.651987e+00	5.179623e-01
6.760000e+00	8.997303e-01	-4.715902e+00	7.412777e+00	-3.759457e+00	-3.555471e+00	5.174446e-01
6.765000e+00	8.807223e-01	-4.733434e+00	7.415363e+00	-3.843314e+00	-3.456925e+00	5.169274e-01
6.770000e+00	8.613015e-01	-4.750468e+00	7.417946e+00	-3.924601e+00	-3.356414e+00	5.164107e-01
6.775000e+00	8.414807e-01	-4.766995e+00	7.420527e+00	-4.003271e+00	-3.254004e+00	5.158946e-01
6.780000e+00	8.212732e-01	-4.783005e+00	7.423105e+00	-4.079280e+00	-3.149765e+00	5.153790e-01
6.785000e+00	8.006924e-01	-4.798490e+00	7.425681e+00	-4.152587e+00	-3.043764e+00	5.148638e-01
6.790000e+00	7.797519e-01	-4.813440e+00	7.428254e+00	-4.223150e+00	-2.936072e+00	5.143492e-01
6.795000e+00	7.584655e-01	-4.827848e+00	7.430824e+00	-4.290931e+00	-2.826758e+00	5.138351e-01
6.800000e+00	7.368473e-01	-4.841705e+00	7.433392e+00	-4.355894e+00	-2.715895e+00	5.133216e-01
6.805000e+00	7.149114e-01	-4.855004e+00	7.435958e+00	-4.418003e+00	-2.603556e+00	5.128085e-01
6.810000e+00	6.926721e-01	-4.867738e+00	7.438520e+00	-4.477225e+00	-2.489813e+00	5.122959e-01
6.815000e+00	6.701440e-01	-4.879900e+00	7.441081e+00	-4.533529e+00	-2.374740e+00	5.117839e-01
6.820000e+00	6.473417e-01	-4.891483e+00	7.443638e+00	-4.586886e+00	-2.258412e+00	5.112724e-01
6.825000e+00	6.242801e-01	-4.902482e+00	7.446193e+00	-4.637267e+00	-2.140904e+00	5.107614e-01
6.830000e+00	6.009740e-01	-4.912891e+00	7.448746e+00	-4.684648e+00	-2.022292e+00	5.102508e-01
6.835000e+00	5.774386e-01	-4.922703e+00	7.451296e+00	-4.729005e+00	-1.902652e+00	5.097409e-01
6.840000e+00	5.536890e-01	-4.931916e+00	7.453843e+00	-4.770316e+00	-1.782062e+00	5.092314e-01
6.845000e+00	5.297406e-01	-4.940523e+00	7.456388e+00	-4.808561e+00	-1.660598e+00	5.087224e-01
6.850000e+00	5.056086e-01	-4.948520e+00	7.458930e+00	-4.843723e+00	-1.538339e+00	5.082139e-01
6.855000e+00	4.813085e-01	-4.955905e+00	7.461470e+00	-4.875786e+00	-1.415362e+00	5.077060e-01
6.860000e+00	4.568559e-01	-4.962673e+00	7.464007e+00	-4.904735e+00	-1.291745e+00	5.071985e-01
6.865000e+00	4.322664e-01	-4.968821e+00	7.466542e+00	-4.930560e+00	-1.167568e+00	5.066916e-01
6.870000e+00	4.075555e-01	-4.974348e+00	7.469074e+00	-4.953249e+00	-1.042908e+00	5.061851e-01
6.875000e+00	3.827391e-01	-4.979250e+00	7.471604e+00	-4.972796e+00	-9.178456e-01	5.056792e-01
6.880000e+00	3.578328e-01	-4.983526e+00	7.474131e+00	-4.989195e+00	-7.924590e-01	5.051738e-01
6.885000e+00	3.328524e-01	-4.987174e+00	7.476656e+00	-5.002440e+00	-6.668273e-01	5.046688e-01
6.890000e+00	3.078137e-01	-4.990194e+00	7.479178e+00	-5.012531e+00	-5.410297e-01	5.041644e-01
6.895000e+00	2.827324e-01	-4.992584e+00	7.481697e+00	-5.019467e+00	-4.151451e-01	5.036605e-01
6.900000e+00	2.576243e-01	-4.994345e+00	7.484214e+00	-5.023250e+00	-2.892523e-01	5.031571e-01
6.905000e+00	2.325051e-01	-4.995477e+00	7.486729e+00	-5.023884e+00	-1.634303e-01	5.026542e-01
6.910000e+00	2.073907e-01	-4.995980e+00	7.489241e+00	-5.021376e+00	-3.775739e-02	5.021518e-01
6.915000e+00	1.822966e-01	-4.995855e+00	7.491751e+00	-5.015733e+00	8.768800e-02	5.016499e-01
6.920000e+00	1.572385e-01	-4.995103e+00	7.494258e+00	-5.006964e+00	2.128279e-01	5.011485e-01
6.925000e+00	1.322321e-01	-4.993727e+00	7.496762e+00	-4.995081e+00	3.375847e-01	5.006476e-01
6.930000e+00	1.072929e-01	-4.991728e+00	7.499264e+00	-4.980099e+00	4.618811e-01	5.001472e-01
6.935000e+00	8.243629e-02	-4.989109e+00	7.501763e+00	-4.962033e+00	5.856404e-01	4.996473e-01
6.940000e+00	5.767768e-02	-4.985873e+00	7.504260e+00	-4.940899e+00	7.087861e-01	4.991479e-01
6.945000e+00	3.303237e-02	-4.982022e+00	7.506755e+00	-4.916718e+00	8.312426e-01	4.986490e-01
6.950000e+00	8.515543e-03	-4.977562e+00	7.509247e+00	-4.889511e+00	9.529346e-01	4.981506e-01
6.955000e+00	-1.585773e-02	-4.972494e+00	7.511736e+00	-4.859301e+00	1.073788e+00	4.976527e-01
6.960000e+00	-4.007250e-02	-4.966825e+00	7.514223e+00	-4.826112e+00	1.193728e+00	4.971553e-01
6.965000e+00	-6.411393e-02	-4.960559e+00	7.516708e+00	-4.789971e+00	1.312681e+00	4.966584e-01
6.970000e+00	-8.796734e-02	-4.953700e+00	7.519190e+00	-4.750907e+00	1.430577e+00	4.961620e-01
6.975000e+00	-1.116182e-01	-4.946255e+00	7.521670e+00	-4.708951e+00	1.547342e+00	4.956661e-01
6.980000e+00	-1.350521e-01	-4.938229e+00	7.524147e+00	-4.664133e+00	1.662906e+00	4.951707e-01
6.985000e+00	-1.582548e-01	-4.929628e+00	7.526621e+00	-4.616489e+00	1.777200e+00	4.946757e-01
6.990000e+00	-1.812123e-01	-4.920459e+00	7.529093e+00	-4.566053e+00	1.890153e+00	4.941813e-01
6.995000e+00	-2.039107e-01	-4.910729e+00	7.531563e+00	-4.512862e+00	2.001699e+00	4.936874e-01
7.000000e+00	-2.263364e-01	-4.900444e+00	7.534030e+00	-4.456955e+00	2.111771e+00	4.931939e-01
7.005000e+00	-2.484758e-01	-4.889614e+00	7.536495e+00	-4.398373e+00	2.220302e+00	4.927010e-01
7.010000e+00	-2.703157e-01	-4.878244e+00	7.538957e+00	-4.337157e+00	2.327228e+00	4.922085e-01
7.015000e+00	-2.918431e-01	-4.866344e+00	7.541417e+00	-4.273352e+00	2.432484e+00	4.917166e-01
7.020000e+00	-3.130450e-01	-4.853922e+00	7.543875e+00	-4.207002e+00	2.536010e+00	4.912251e-01
7.025000e+00	-3.339089e-01	-4.840987e+00	7.546329e+00	-4.138153e+00	2.637742e+00	4.907341e-01
7.030000e+00	-3.544225e-01	-4.827548e+00	7.548782e+00	-4.066855e+00	2.737622e+00	4.902436e-01
7.035000e+00	-3.745735e-01	-4.813614e+00	7.551232e+00	-3.993155e+00	2.835590e+00	4.897536e-01
7.040000e+00	-3.943501e-01	-4.799195e+00	7.553679e+00	-3.917106e+00	2.931590e+00	4.892641e-01
7.045000e+00	-4.137407e-01	-4.784301e+00	7.556125e+00	-3.838759e+00	3.025564e+00	4.887751e-01
7.050000e+00	-4.327340e-01	-4.768943e+00	7.558567e+00	-3.758168e+00	3.117458e+00	4.882866e-01
7.055000e+00	-4.513188e-01	-4.753130e+00	7.561007e+00	-3.675388e+00	3.207220e+00	4.877985e-01
7.060000e+00	-4.694843e-01	-4.736874e+00	7.563445e+00	-3.590476e+00	3.294796e+00	4.873110e-01
7.065000e+00	-4.872201e-01	-4.720186e+00	7.565880e+00	-3.503487e+00	3.380138e+00	4.868239e-01
7.070000e+00	-5.045158e-01	-4.703077e+00	7.568313e+00	-3.414481e+00	3.463194e+00	4.863373e-01
7.075000e+00	-5.213616e-01	-4.685558e+00	7.570744e+00	-3.323518e+00	3.543920e+00	4.858512e-01
7.080000e+00	-5.377478e-01	-4.667642e+00	7.573172e+00	-3.230659e+00	3.622267e+00	4.853656e-01
7.085000e+00	-5.536651e-01	-4.649340e+00	7.575598e+00	-3.135965e+00	3.698194e+00	4.848805e-01
7.090000e+00	-5.691045e-01	-4.630664e+00	7.578021e+00	-3.039498e+00	3.771655e+00	4.843959e-01
7.095000e+00	-5.840573e-01	-4.611627e+00	7.580441e+00	-2.941324e+00	3.842612e+00	4.839117e-01
7.100000e+00	-5.985150e-01	-4.592242e+00	7.582860e+00	-2.841507e+00	3.911024e+00	4.834280e-01
7.105000e+00	-6.124697e-01	-4.572521e+00	7.585276e+00	-2.740112e+00	3.976853e+00	4.829448e-01
7.110000e+00	-6.259136e-01	-4.552478e+00	7.587689e+00	-2.637206e+00	4.040064e+00	4.824621e-01
7.115000e+00	-6.388394e-01	-4.532125e+00	7.590100e+00	-2.532857e+00	4.100622e+00	4.819799e-01
7.120000e+00	-6.512399e-01	-4.511476e+00	7.592509e+00	-2.427132e+00	4.158495e+00	4.814982e-01
7.125000e+00	-6.631085e-01	-4.490545e+00	7.594915e+00	-2.320101e+00	4.213652e+00	4.810169e-01
7.130000e+00	-6.744389e-01	-4.469344e+00	7.597319e+00	-2.211833e+00	4.266063e+00	4.805361e-01
7.135000e+00	-6.852249e-01	-4.447889e+00	7.599721e+00	-2.102398e+00	4.315702e+00	4.800559e-01
7.140000e+00	-6.954610e-01	-4.426192e+00	7.602120e+00	-1.991867e+00	4.362543e+00	4.795760e-01
7.145000e+00	-7.051419e-01	-4.404268e+00	7.604516e+00	-1.880311e+00	4.406563e+00	4.790967e-01
7.150000e+00	-7.142625e-01	-4.382131e+00	7.606911e+00	-1.767802e+00	4.447739e+00	4.786178e-01
7.155000e+00	-7.228184e-01	-4.359795e+00	7.609303e+00	-1.654412e+00	4.486051e+00	4.781395e-01
7.160000e+00	-7.308053e-01	-4.337275e+00	7.611692e+00	-1.540215e+00	4.521482e+00	4.776616e-01
7.165000e+00	-7.382193e-01	-4.314585e+00	7.614079e+00	-1.425282e+00	4.554014e+00	4.771841e-01
7.170000e+00	-7.450570e-01	-4.291740e+00	7.616464e+00	-1.309688e+00	4.583633e+00	4.767072e-01
7.175000e+00	-7.513152e-01	-4.268754e+00	7.618846e+00	-1.193506e+00	4.610327e+00	4.762307e-01
7.180000e+00	-7.569912e-01	-4.245642e+00	7.621226e+00	-1.076809e+00	4.634084e+00	4.757547e-01
7.185000e+00	-7.620826e-01	-4.222418e+00	7.623604e+00	-9.596727e-01	4.654897e+00	4.752792e-01
7.190000e+00	-7.665873e-01	-4.199097e+00	7.625979e+00	-8.421699e-01	4.672756e+00	4.748042e-01
7.195000e+00	-7.705038e-01	-4.175695e+00	7.628352e+00	-7.243753e-01	4.687658e+00	4.743296e-01
7.200000e+00	-7.738307e-01	-4.152226e+00	7.630722e+00	-6.063630e-01	4.699599e+00	4.738555e-01
7.205000e+00	-7.765672e-01	-4.128704e+00	7.633091e+00	-4.882073e-01	4.708577e+00	4.733819e-01
7.210000e+00	-7.787127e-01	-4.105145e+00	7.635456e+00	-3.699825e-01	4.714592e+00	4.729088e-01
7.215000e+00	-7.802670e-01	-4.081563e+00	7.637820e+00	-2.517624e-01	4.717648e+00	4.724361e-01
7.220000e+00	-7.812304e-01	-4.057973e+00	7.640181e+00	-1.336212e-01	4.717747e+00	4.719639e-01
7.225000e+00	-7.816035e-01	-4.034391e+00	7.642539e+00	-1.563237e-02	4.714896e+00	4.714922e-01
7.230000e+00	-7.813871e-01	-4.010829e+00	7.644896e+00	1.021304e-01	4.709102e+00	4.710209e-01
7.235000e+00	-7.805827e-01	-3.987304e+00	7.647249e+00	2.195941e-01	4.700374e+00	4.705501e-01
7.240000e+00	-7.791918e-01	-3.963831e+00	7.649601e+00	3.366857e-01	4.688725e+00	4.700798e-01
7.245000e+00	-7.772166e-01	-3.940422e+00	7.651950e+00	4.533329e-01	4.674167e+00	4.696100e-01
7.250000e+00	-7.746594e-01	-3.917094e+00	7.654297e+00	5.694635e-01	4.656716e+00	4.691406e-01
7.255000e+00	-7.715229e-01	-3.893860e+00	7.656642e+00	6.850060e-01	4.636387e+00	4.686717e-01
7.260000e+00	-7.678104e-01	-3.870735e+00	7.658984e+00	7.998892e-01	4.613199e+00	4.682032e-01
7.265000e+00	-7.635252e-01	-3.847732e+00	7.661324e+00	9.140427e-01	4.587173e+00	4.677353e-01
7.270000e+00	-7.586713e-01	-3.824868e+00	7.663661e+00	1.027397e+00	4.558330e+00	4.672678e-01
7.275000e+00	-7.532527e-01	-3.802154e+00	7.665996e+00	1.139881e+00	4.526694e+00	4.668007e-01
7.280000e+00	-7.472740e-01	-3.779605e+00	7.668329e+00	1.251429e+00	4.492291e+00	4.663342e-01
7.285000e+00	-7.407401e-01	-3.757235e+00	7.670660e+00	1.361971e+00	4.455148e+00	4.658681e-01
7.290000e+00	-7.336561e-01	-3.735058e+00	7.672988e+00	1.471440e+00	4.415292e+00	4.654024e-01
7.295000e+00	-7.260276e-01	-3.713087e+00	7.675314e+00	1.579770e+00	4.372755e+00	4.649373e-01
7.300000e+00	-7.178604e-01	-3.691335e+00	7.677637e+00	1.686897e+00	4.327569e+00	4.644725e-01
7.305000e+00	-7.091608e-01	-3.669816e+00	7.679958e+00	1.792754e+00	4.279767e+00	4.640083e-01
7.310000e+00	-6.999351e-01	-3.648542e+00	7.682277e+00	1.897278e+00	4.229384e+00	4.635445e-01
7.315000e+00	-6.901903e-01	-3.627526e+00	7.684594e+00	2.000408e+00	4.176457e+00	4.630812e-01
7.320000e+00	-6.799335e-01	-3.606781e+00	7.686908e+00	2.102080e+00	4.121024e+00	4.626184e-01
7.325000e+00	-6.691720e-01	-3.586320e+00	7.689220e+00	2.202235e+00	4.063124e+00	4.621560e-01
7.330000e+00	-6.579138e-01	-3.566154e+00	7.691530e+00	2.300812e+00	4.002800e+00	4.616941e-01
7.335000e+00	-6.461666e-01	-3.546296e+00	7.693837e+00	2.397754e+00	3.940092e+00	4.612326e-01
7.340000e+00	-6.339390e-01	-3.526757e+00	7.696142e+00	2.493002e+00	3.875047e+00	4.607716e-01
7.345000e+00	-6.212395e-01	-3.507549e+00	7.698445e+00	2.586501e+00	3.807708e+00	4.603111e-01
7.350000e+00	-6.080770e-01	-3.488684e+00	7.700745e+00	2.678196e+00	3.738122e+00	4.598510e-01
7.355000e+00	-5.944607e-01	-3.470172e+00	7.703043e+00	2.768033e+00	3.666338e+00	4.593913e-01
7.360000e+00	-5.803999e-01	-3.452024e+00	7.705339e+00	2.855960e+00	3.592404e+00	4.589322e-01
7.365000e+00	-5.659043e-01	-3.434251e+00	7.707633e+00	2.941925e+00	3.516372e+00	4.584735e-01
7.370000e+00	-5.509840e-01	-3.416864e+00	7.709924e+00	3.025878e+00	3.438293e+00	4.580152e-01
7.375000e+00	-5.356490e-01	-3.399872e+00	7.712213e+00	3.107772e+00	3.358219e+00	4.575575e-01
7.380000e+00	-5.199098e-01	-3.383285e+00	7.714499e+00	3.187558e+00	3.276206e+00	4.571001e-01
7.385000e+00	-5.037770e-01	-3.367113e+00	7.716784e+00	3.265192e+00	3.192308e+00	4.566433e-01
7.390000e+00	-4.872615e-01	-3.351365e+00	7.719066e+00	3.340629e+00	3.106581e+00	4.561868e-01
7.395000e+00	-4.703744e-01	-3.336050e+00	7.721346e+00	3.413826e+00	3.019082e+00	4.557309e-01
7.400000e+00	-4.531271e-01	-3.321177e+00	7.723623e+00	3.484742e+00	2.929871e+00	4.552754e-01
7.405000e+00	-4.355309e-01	-3.306754e+00	7.725898e+00	3.553337e+00	2.839005e+00	4.548203e-01
